"10-10-2018",21,15,24,18,17,16,24,40,28,16,34,44,44,41,46,56,57,-9999,39,49,47,32,32,30
"11-10-2018",30,45,34,34,48,49,22,29,12,9,10,35,53,55,50,45,33,20,14,12,12,11,17,39
"12-10-2018",26,12,17,36,27,33,21,19,11,8,13,18,14,14,14,12,12,15,13,9,10,9,20,26
"13-10-2018",28,39,42,47,51,51,30,43,42,40,39,41,44,42,44,43,43,43,44,41,39,41,27,29
"14-10-2018",19,37,42,30,40,33,32,35,23,26,29,36,33,41,41,43,47,30,12,8,8,7,12,15
"15-10-2018",15,19,22,24,27,22,8,7,7,7,8,10,14,8,10,17,16,18,18,21,16,27,12,9
"16-10-2018",8,13,13,21,20,17,12,7,7,9,8,26,31,36,41,27,35,12,21,21,18,10,7,9
"17-10-2018",30,17,17,16,11,9,7,7,7,8,13,14,16,36,52,51,49,53,46,21,28,12,22,11
"18-10-2018",13,32,30,13,12,12,8,7,7,7,7,14,36,39,42,33,44,45,26,7,7,7,7,6
"19-10-2018",6,6,7,6,6,7,6,7,7,6,8,14,14,12,9,10,10,7,7,7,7,6,6,6
"20-10-2018",6,6,6,6,6,7,7,6,7,7,7,8,10,15,11,10,8,8,38,25,22,40,35,16
"21-10-2018",8,25,24,32,17,24,19,40,45,50,47,31,30,46,36,49,56,68,61,47,44,33,33,41
"22-10-2018",58,59,63,67,69,57,40,37,28,29,36,39,38,44,44,43,39,43,45,28,32,40,39,46
"23-10-2018",50,48,45,49,46,39,32,19,18,15,21,26,28,32,29,42,16,12,20,26,34,35,34,37
"24-10-2018",41,46,46,46,46,38,17,8,7,8,11,11,11,16,12,9,8,7,7,7,7,7,7,7
"25-10-2018",7,7,7,6,23,47,41,24,18,31,-9999,-9999,-9999,-9999,21,16,15,17,26,12,4,4,3,5
"26-10-2018",2,1,1,1,2,1,2,3,2,1,1,2,2,5,9,7,4,2,1,1,1,1,1,1
"27-10-2018",1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,1,1,1,1,1,1,1
"28-10-2018",1,1,1,1,1,1,9,19,11,15,13,7,15,20,25,33,36,32,31,25,20,9,6,1
"29-10-2018",5,9,15,37,15,2,1,1,1,4,8,9,3,6,10,5,7,1,1,1,3,2,1,1
"30-10-2018",1,1,1,3,3,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1
"31-10-2018",1,1,1,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"01-11-2018",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,11,12,12,12,11,18,24,21,17,18,11,11,11,11
"02-11-2018",11,12,11,13,11,12,12,12,13,12,12,19,34,52,57,43,34,20,20,17,12,12,12,12
"03-11-2018",12,12,11,11,11,11,12,12,12,11,11,12,19,45,43,42,39,27,16,24,33,39,36,33
"04-11-2018",37,25,20,21,40,44,22,15,14,33,42,50,50,50,52,51,36,34,27,20,20,25,31,28
"05-11-2018",13,15,19,19,12,11,11,14,13,12,12,26,43,43,41,33,33,32,16,17,13,14,15,12
"06-11-2018",11,11,12,23,15,21,13,12,13,13,17,34,47,48,46,39,39,20,24,22,23,24,13,13
"07-11-2018",12,12,11,16,17,13,11,12,16,20,22,25,36,34,31,33,35,25,25,22,17,22,14,28
"08-11-2018",23,36,13,25,12,13,16,11,11,13,12,13,20,29,19,23,11,11,11,17,26,34,30,24
"09-11-2018",17,13,19,15,16,12,12,12,12,13,12,-9999,-9999,33,37,35,33,36,30,26,26,18,19,14
"10-11-2018",13,22,15,17,15,15,12,12,12,12,28,29,36,48,45,41,39,43,38,39,35,35,31,13
"11-11-2018",13,13,12,12,13,11,12,13,12,15,38,35,52,53,52,47,47,48,39,32,25,39,34,13
"12-11-2018",12,13,13,18,15,13,15,12,12,12,16,39,24,15,25,42,39,27,20,13,19,23,36,33
"13-11-2018",21,14,15,16,31,47,39,26,27,35,29,39,39,40,33,28,30,27,30,28,30,25,34,47
"14-11-2018",53,56,59,62,63,57,46,34,34,24,32,38,36,35,30,28,17,24,32,30,31,32,42,39
"15-11-2018",46,46,41,56,51,52,43,22,16,15,16,18,20,17,19,20,33,30,29,33,34,25,27,33
"16-11-2018",24,21,30,33,40,35,24,20,16,21,43,44,40,42,33,33,36,33,31,27,32,34,19,27
"17-11-2018",37,39,37,39,26,24,19,22,27,27,21,25,27,27,27,27,22,22,18,20,27,30,26,26
"18-11-2018",26,29,28,32,35,33,26,24,19,14,14,14,15,16,14,12,12,13,13,14,13,13,12,11
"19-11-2018",11,15,18,20,26,18,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,12
"20-11-2018",12,11,11,11,11,11,11,11,10,11,10,12,14,12,11,11,11,11,12,11,11,12,13,12
"21-11-2018",11,10,11,11,11,24,16,12,12,12,12,13,14,13,12,12,11,11,-9999,12,12,12,13,12
"22-11-2018",11,12,12,15,18,14,12,12,12,12,13,13,13,15,14,17,14,14,16,18,18,16,24,29
"23-11-2018",29,34,39,41,40,36,35,29,29,28,25,31,36,37,31,36,34,31,33,37,36,40,33,38
"24-11-2018",43,36,45,48,33,25,24,19,23,30,25,34,39,39,17,20,28,28,27,14,14,15,15,15
"25-11-2018",15,13,13,13,11,11,11,11,12,11,12,11,13,18,19,16,15,16,12,15,13,15,15,15
"26-11-2018",17,24,29,34,32,21,11,10,11,10,13,12,13,14,17,13,12,12,13,12,12,11,12,13
"27-11-2018",13,28,20,17,22,11,11,11,13,15,16,25,21,17,13,14,16,16,14,17,14,11,12,13
"28-11-2018",11,12,12,12,12,18,13,13,12,12,13,13,15,14,13,13,12,12,12,12,20,20,19,34
"29-11-2018",25,26,31,36,38,37,31,25,25,26,27,26,27,30,29,29,27,25,27,28,27,30,35,37
"30-11-2018",38,40,42,41,34,35,27,19,21,20,24,23,25,24,26,26,16,13,13,13,13,13,14,13
"01-12-2018",14,15,16,13,13,11,13,12,12,12,12,16,18,24,24,26,29,22,16,14,15,15,14,14
"02-12-2018",13,13,18,28,22,13,21,31,31,20,24,30,35,36,35,40,36,35,25,16,15,16,16,14
"03-12-2018",13,33,30,13,12,11,12,13,12,11,13,14,16,21,33,24,24,16,16,18,18,15,13,13
"04-12-2018",13,12,11,11,11,11,12,11,12,12,12,12,13,13,13,12,16,14,12,13,13,13,13,12
"05-12-2018",12,11,11,13,12,12,13,11,12,12,12,12,13,15,14,14,17,22,18,14,14,14,17,30
"06-12-2018",19,17,38,44,45,35,28,23,22,21,23,21,23,17,16,23,26,34,29,24,23,22,34,43
"07-12-2018",46,51,52,55,48,46,41,28,31,31,25,22,30,32,30,31,31,13,14,13,15,16,16,16
"08-12-2018",14,14,13,12,12,11,11,11,12,11,11,11,11,12,12,12,11,12,12,11,12,14,13,18
"09-12-2018",14,12,11,10,11,10,11,11,11,11,12,13,14,14,14,13,14,12,12,11,11,11,11,11
"10-12-2018",16,20,19,15,15,12,12,12,12,11,11,-9999,-9999,-9999,2,2,2,3,4,4,4,3,4,4
"11-12-2018",6,7,19,27,38,19,13,9,4,2,2,7,7,15,7,7,4,1,1,2,1,2,2,2
"12-12-2018",1,2,2,2,2,2,2,2,2,3,3,4,4,3,4,3,3,3,2,3,9,9,8,4
"13-12-2018",2,1,1,1,1,1,3,8,1,1,1,2,1,2,1,3,3,3,2,3,4,6,4,5
"14-12-2018",6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15-12-2018",3,1,1,1,6,13,6,3,5,2,7,17,22,24,23,15,8,8,6,3,16,11,20,30
"16-12-2018",38,10,6,10,5,17,6,2,4,6,2,13,16,6,4,10,16,2,2,4,5,2,1,3
"17-12-2018",1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,3,3,3,4,2,2,2,4
"18-12-2018",7,2,10,26,33,30,8,5,8,11,12,9,2,1,2,2,2,3,2,2,2,2,3,5
"19-12-2018",8,8,10,9,11,9,4,2,2,3,2,2,3,4,4,3,3,3,3,2,2,4,6,11
"20-12-2018",17,20,14,11,7,5,2,4,2,2,4,4,5,10,15,12,10,5,4,3,3,5,6,7
"21-12-2018",5,4,3,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,6,5,5
"22-12-2018",7,6,3,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1
"23-12-2018",1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,3,5,8,9,9,8
"24-12-2018",8,5,4,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25-12-2018",1,1,1,1,1,1,4,9,11,12,4,9,9,9,3,6,10,10,5,10,13,12,21,24
"26-12-2018",24,30,35,32,27,24,20,25,18,20,15,15,13,16,17,19,18,7,4,3,3,4,5,3
"27-12-2018",3,2,2,4,10,3,6,2,2,2,4,3,4,5,8,4,5,3,2,3,3,4,3,3
"28-12-2018",2,3,2,6,6,3,1,1,2,2,2,1,2,6,24,5,2,2,2,6,9,8,13,12
"29-12-2018",9,6,4,2,1,1,1,1,1,1,1,1,1,2,3,3,16,14,11,5,4,4,4,4
"30-12-2018",7,17,21,11,3,5,6,6,15,21,9,11,18,26,8,9,3,7,2,4,4,3,5,10
"31-12-2018",1,2,6,11,25,28,16,15,12,11,16,15,15,18,19,12,10,8,8,10,6,8,11,13
"01-01-2019",21,21,20,21,22,21,23,28,40,39,44,34,35,31,31,27,31,29,22,18,18,20,25,21
"02-01-2019",25,28,22,26,14,6,2,1,1,2,2,4,4,4,4,11,19,10,6,8,12,10,5,8
"03-01-2019",2,3,3,19,30,35,25,16,10,9,4,7,5,2,3,5,4,3,3,5,6,5,4,4
"04-01-2019",2,3,14,6,3,2,1,1,2,2,2,3,4,5,14,16,8,2,2,3,1,3,3,3
"05-01-2019",2,1,1,3,5,3,3,2,3,4,5,8,6,9,8,4,6,5,5,3,3,4,6,8
"06-01-2019",5,5,13,14,7,5,2,2,3,4,5,11,16,17,14,14,6,4,5,4,3,4,7,13
"07-01-2019",20,24,31,26,36,19,9,9,3,9,11,23,21,23,24,22,22,23,14,15,11,10,10,17
"08-01-2019",17,24,20,11,9,7,5,3,4,3,6,6,8,8,8,8,8,4,6,9,15,16,12,8
"09-01-2019",11,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1
"10-01-2019",1,1,11,15,25,21,7,4,1,2,4,4,5,5,5,3,4,4,2,1,2,3,4,8
"11-01-2019",14,15,21,13,17,3,10,3,1,1,1,1,3,3,2,2,2,3,8,1,3,2,1,9
"12-01-2019",12,8,5,4,6,11,16,20,19,17,15,18,18,16,14,16,17,19,4,2,7,5,2,2
"13-01-2019",2,2,3,1,3,1,1,1,1,3,4,4,9,9,5,7,4,3,2,4,5,6,4,6
"14-01-2019",3,3,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,3,5,7,6,4
"15-01-2019",1,9,20,31,29,23,9,7,7,4,7,6,8,10,10,13,9,11,11,9,9,15,18,22
"16-01-2019",36,44,43,51,45,30,17,15,20,8,6,5,9,9,6,4,3,3,3,3,5,4,4,5
"17-01-2019",5,6,5,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,1,1
"18-01-2019",1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,10,9,6
"19-01-2019",5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"20-01-2019",1,1,3,8,1,2,1,2,1,1,3,5,11,13,5,1,2,3,1,1,1,3,3,4
"21-01-2019",5,4,3,2,1,1,1,1,2,1,2,1,1,1,1,1,6,11,10,6,12,4,3,4
"22-01-2019",3,3,1,1,1,1,1,1,1,1,1,5,3,4,5,10,6,3,5,15,15,8,8,3
"23-01-2019",1,1,3,8,3,4,4,1,1,1,1,2,8,13,10,5,15,17,15,14,25,24,26,19
"24-01-2019",8,9,10,8,5,3,1,2,2,2,2,2,3,3,2,2,7,7,12,7,10,13,16,15
"25-01-2019",27,25,27,34,46,46,44,21,7,13,25,32,19,18,14,11,31,17,7,9,20,15,25,37
"26-01-2019",21,31,48,41,32,9,3,1,1,2,4,8,6,4,4,5,3,2,1,1,2,4,6,3
"27-01-2019",3,2,2,2,2,1,1,1,3,3,3,4,6,10,8,6,5,3,2,2,3,8,8,5
"28-01-2019",5,7,1,3,2,1,1,1,1,2,1,1,2,2,4,4,6,6,2,3,6,13,13,8
"29-01-2019",23,26,35,36,39,29,12,8,9,13,6,21,34,32,32,31,39,46,49,44,38,23,6,14
"30-01-2019",24,52,58,49,62,43,13,1,3,2,1,1,2,3,3,2,2,1,1,2,1,1,1,1
"31-01-2019",3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,5,3,6,6,3,3,5,6,5
"01-02-2019",16,14,22,22,15,2,1,2,2,2,2,2,4,4,3,3,2,2,2,2,4,4,6,7
"02-02-2019",6,4,3,1,1,1,1,1,1,1,1,1,2,9,13,10,12,6,2,1,1,3,2,2
"03-02-2019",2,2,1,1,1,1,1,2,1,1,2,8,6,6,5,5,5,1,1,2,3,2,2,2
"04-02-2019",1,1,1,1,1,1,1,1,1,4,11,30,36,36,46,48,46,39,30,10,10,23,14,14
"05-02-2019",24,23,41,37,42,30,16,28,24,12,12,21,35,33,35,45,40,23,18,20,31,26,26,16
"06-02-2019",21,24,34,46,40,28,7,6,5,12,23,41,10,8,2,3,4,8,16,11,12,6,19,30
"07-02-2019",26,26,32,33,37,28,21,12,21,24,25,20,26,21,14,15,19,20,20,12,12,15,29,20
"08-02-2019",28,24,24,31,35,28,14,3,6,5,10,7,6,12,9,7,8,13,22,15,7,6,3,2
"09-02-2019",2,2,2,3,8,9,2,1,2,4,4,19,30,24,30,24,22,21,12,5,5,6,7,7
"10-02-2019",6,6,4,2,2,1,1,1,1,1,2,4,6,3,6,5,5,2,3,2,2,2,4,4
"11-02-2019",2,1,2,11,9,4,1,1,1,1,1,3,3,5,4,3,2,1,1,2,1,2,4,20
"12-02-2019",38,37,44,44,40,17,4,4,4,2,2,4,3,5,3,3,7,4,9,25,20,19,16,29
"13-02-2019",25,32,23,42,43,21,18,5,7,4,5,5,7,16,14,11,7,11,8,6,9,12,21,26
"14-02-2019",35,38,36,45,51,45,28,19,19,21,23,30,31,30,36,25,26,16,14,12,15,19,18,38
"15-02-2019",49,43,34,48,37,25,9,5,12,11,10,18,14,20,12,3,7,7,4,12,6,10,20,26
"16-02-2019",34,41,43,50,49,39,35,39,39,29,25,21,17,23,24,25,24,13,16,20,17,20,22,12
"17-02-2019",38,37,32,40,37,48,21,22,36,15,18,21,26,39,33,32,29,14,4,4,3,4,6,9
"18-02-2019",5,1,2,1,1,2,1,2,3,3,3,2,4,1,4,1,2,1,1,1,3,5,7,6
"19-02-2019",6,4,2,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3
"20-02-2019",3,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,4,4
"21-02-2019",4,3,2,1,1,1,2,2,1,1,2,3,2,5,6,16,33,17,20,25,13,6,2,3
"22-02-2019",2,3,2,1,1,1,1,2,2,1,1,2,3,3,6,2,2,2,3,2,1,1,1,1
"23-02-2019",24,21,22,17,20,30,21,16,13,12,11,22,20,18,23,27,26,26,28,24,21,29,28,32
"24-02-2019",36,35,37,36,33,35,38,41,40,40,38,40,37,39,36,40,42,36,34,31,32,32,36,42
"25-02-2019",46,48,51,53,50,38,25,14,19,20,16,24,28,31,23,21,7,3,3,4,13,8,13,12
"26-02-2019",15,19,21,29,27,17,12,4,5,6,10,13,14,14,12,9,5,3,2,2,3,3,4,6
"27-02-2019",3,21,50,48,58,43,28,8,4,6,16,19,28,36,44,40,28,25,12,6,10,5,6,21
"28-02-2019",14,16,28,34,13,8,3,2,2,2,2,5,5,3,4,5,3,2,2,2,2,2,2,1
"01-03-2019",3,2,1,2,9,6,2,1,2,2,2,9,5,10,6,5,4,2,1,1,1,1,1,2
"02-03-2019",1,1,1,4,5,3,1,1,1,1,3,5,5,12,7,10,3,1,9,42,13,5,7,4
"03-03-2019",10,10,46,51,48,21,17,28,32,29,31,23,19,25,34,41,40,32,30,24,15,18,21,14
"04-03-2019",23,41,23,11,16,11,6,2,2,3,3,9,4,3,5,5,4,3,5,3,5,4,3,4
"05-03-2019",3,3,2,1,1,1,1,2,2,1,1,2,3,4,7,5,5,4,3,1,1,1,1,1
"06-03-2019",6,6,12,18,10,11,5,1,1,1,1,4,3,6,6,7,2,1,1,1,1,1,1,1
"07-03-2019",1,1,2,1,1,1,1,2,2,1,1,1,2,3,4,2,1,1,1,1,1,1,1,1
"08-03-2019",1,1,1,1,1,1,1,2,2,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1
"09-03-2019",2,1,1,1,1,1,2,1,1,1,1,2,3,6,6,4,2,1,2,2,1,1,1,2
"10-03-2019",3,1,4,16,12,4,2,2,6,4,4,9,12,11,11,9,10,7,4,5,2,3,2,2
"11-03-2019",1,5,21,36,39,39,22,4,12,15,13,15,16,24,26,17,13,5,2,1,1,6,9,14
"12-03-2019",10,10,23,26,19,6,4,1,1,1,2,10,12,11,7,11,22,23,22,18,25,24,24,50
"13-03-2019",31,29,20,25,36,44,19,11,21,10,16,19,11,9,6,5,6,10,3,4,5,8,10,2
"14-03-2019",2,2,3,4,1,1,1,1,3,3,3,3,5,13,10,6,4,6,11,14,14,23,32,41
"15-03-2019",28,23,15,18,15,4,10,7,4,3,2,3,2,2,4,4,3,3,2,2,2,2,2,3
"16-03-2019",2,2,2,2,1,1,1,1,2,1,1,5,7,8,14,7,5,2,2,1,1,1,4,11
"17-03-2019",2,2,1,1,1,1,1,1,1,23,35,28,13,21,26,19,11,3,2,1,1,1,1,1
"18-03-2019",1,1,2,1,1,1,1,1,1,1,1,-9999,-9999,10,10,3,2,1,1,1,1,3,8,1
"19-03-2019",2,1,2,3,3,1,1,1,1,1,2,1,2,7,7,4,4,4,1,1,1,1,1,1
"20-03-2019",1,1,1,1,1,1,1,1,1,3,14,30,36,24,25,20,13,18,12,7,16,19,25,32
"21-03-2019",32,30,45,66,65,55,40,29,36,34,33,34,29,31,29,32,21,21,16,14,18,33,22,31
"22-03-2019",39,49,49,60,56,40,25,23,22,23,33,34,41,46,41,48,48,47,47,32,41,32,8,3
"23-03-2019",22,44,54,66,67,58,51,51,54,41,51,55,59,62,66,66,58,41,25,27,16,19,44,31
"24-03-2019",46,49,46,47,43,47,44,50,39,47,46,55,47,60,60,54,52,44,38,34,44,38,46,42
"25-03-2019",45,21,50,61,17,7,4,18,20,32,54,51,41,32,33,40,32,12,7,3,2,1,2,1
"26-03-2019",1,1,1,1,1,1,1,2,2,1,2,4,6,14,6,7,4,1,1,1,1,1,1,2
"27-03-2019",1,1,1,1,2,1,1,2,3,12,26,39,36,43,42,36,31,24,17,26,24,15,24,31
"28-03-2019",33,37,45,56,59,63,56,28,26,25,19,30,25,32,29,27,24,30,23,17,24,36,44,60
"29-03-2019",63,63,67,68,68,59,52,41,34,39,36,39,43,44,40,40,33,36,34,36,42,40,52,53
"30-03-2019",58,64,66,62,63,52,50,45,38,35,38,38,41,41,50,46,48,39,39,25,19,25,39,35
"31-03-2019",43,50,52,53,61,60,42,61,57,49,50,39,36,34,38,43,40,35,28,27,23,11,8,8
"01-04-2019",17,34,49,39,21,14,-9999,16,3,7,18,24,24,25,42,41,46,54,36,18,30,31,21,38
"02-04-2019",22,38,32,66,73,23,19,41,20,26,42,41,54,50,56,62,56,54,57,51,41,29,38,48
"03-04-2019",51,71,83,78,61,19,22,3,3,29,45,64,51,37,38,52,47,40,55,49,41,22,14,24
"04-04-2019",17,34,31,28,39,60,28,14,22,24,16,18,30,22,8,9,10,6,4,1,1,1,2,1
"05-04-2019",3,2,3,2,8,2,2,1,1,1,1,1,9,4,4,4,3,31,62,54,38,40,40,33
"06-04-2019",-9999,16,13,17,15,13,13,12,13,9,7,6,10,9,15,20,15,16,13,18,22,2,3,2
"07-04-2019",1,5,5,6,6,1,1,1,7,3,9,24,33,13,16,26,23,16,7,3,2,1,1,3
"08-04-2019",3,13,3,11,10,7,4,2,13,9,6,2,1,9,3,1,1,1,5,1,1,1,1,2
"09-04-2019",2,5,14,22,25,10,2,2,1,2,5,6,8,10,8,8,7,8,7,7,7,3,4,18
"10-04-2019",14,14,18,40,28,11,2,1,1,1,4,5,2,3,4,8,4,3,3,1,1,1,3,11
"11-04-2019",7,9,24,26,28,11,1,1,1,1,2,3,4,8,9,14,8,10,4,2,1,1,1,2
"12-04-2019",1,1,2,2,22,29,2,1,1,1,1,1,4,4,2,1,3,10,1,3,1,1,1,1
"13-04-2019",1,1,12,18,31,36,25,1,1,1,2,1,2,5,11,3,5,1,3,1,1,1,1,1
"14-04-2019",1,1,2,1,1,1,1,1,1,1,3,7,11,13,18,8,14,31,5,2,1,1,1,1
"15-04-2019",1,1,2,2,1,1,1,1,1,1,1,1,8,45,44,49,16,1,1,1,2,9,15,31
"16-04-2019",23,22,14,14,30,12,9,7,5,5,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"17-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"18-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"19-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"20-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"21-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"22-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"23-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"24-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"25-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"26-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"27-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"28-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"29-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"30-04-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"01-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"02-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"03-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"04-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"05-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"06-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"07-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"08-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"09-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"10-05-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,5,4,2,1,2,2,1
"11-05-2019",1,1,1,1,2,1,1,1,1,1,3,4,4,6,6,6,6,6,5,4,3,3,1,3
"12-05-2019",3,4,2,1,1,1,1,1,2,6,8,6,7,8,9,9,10,7,5,4,3,2,2,2
"13-05-2019",3,3,10,4,3,3,1,1,2,4,2,2,2,3,3,11,12,21,36,32,27,32,15,10
"14-05-2019",8,23,33,29,38,33,9,1,1,1,3,6,7,6,6,6,10,14,13,11,7,6,3,3
"15-05-2019",2,2,4,4,5,3,3,1,2,2,4,5,4,6,6,7,5,4,4,4,9,3,3,1
"16-05-2019",2,3,6,3,2,1,1,1,2,3,5,4,5,7,8,7,6,6,6,4,3,2,1,2
"17-05-2019",1,1,1,1,2,1,1,1,3,4,3,4,7,12,13,12,9,2,2,4,2,1,2,1
"18-05-2019",1,1,1,1,1,1,1,1,1,3,4,7,7,7,7,11,10,10,8,7,4,9,2,2
"19-05-2019",2,1,2,1,1,1,1,2,3,2,8,10,12,12,19,12,14,16,9,8,5,7,5,2
"20-05-2019",2,3,4,6,12,7,1,1,1,1,2,2,1,1,2,3,3,4,4,2,2,1,1,1
"21-05-2019",3,3,2,3,2,1,1,1,1,3,3,3,3,3,4,5,6,5,4,3,2,1,1,2
"22-05-2019",2,3,2,4,2,1,1,1,1,2,2,3,2,4,3,2,2,4,8,3,4,1,1,1
"23-05-2019",2,1,4,15,13,5,5,1,2,3,5,5,5,8,7,11,11,10,7,7,3,1,1,2
"24-05-2019",4,10,12,13,11,7,2,2,5,9,10,10,8,7,14,11,6,7,7,5,6,8,2,3
